shoe_name,brand,model,catalog_id,size,data_reliability_warning,is_duplicate_catalog_data,duplicate_of_shoe,analysis_period_days,data_date_range_start,data_date_range_end,sales_count_display,sales_count_raw,hit_api_limit,sales_velocity_display,sales_velocity_raw,velocity_is_minimum,consigned_sales_this_size,consigned_percentage_this_size,total_sales_all_sizes,total_active_sizes,avg_sale_price_this_size,price_based_on_recent_only,min_sale_price_this_size,max_sale_price_this_size,price_range_this_size,search_terms_used,error_message,analysis_timestamp
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,9,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,4,4,False,0.5,0.5,False,1,25.0,35,10,230.75,False,209.0,289.0,80.0,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,9.5,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,2,2,False,2.0,2.0,False,2,100.0,35,10,305.0,False,305.0,305.0,,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,10,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,5,5,False,0.132,0.132,False,0,0.0,35,10,260.2,False,194.0,337.0,143.0,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,10.5,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,6,6,False,0.194,0.194,False,2,33.3,35,10,297.5,False,215.0,337.0,122.0,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,11,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,6,6,False,0.667,0.667,False,1,16.7,35,10,228.5,False,184.0,290.0,106.0,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,11.5,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,3,3,False,0.75,0.75,False,1,33.3,35,10,233.0,False,206.0,285.0,79.0,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
IB6716-100 JORDAN 4 Denim (W),Air Jordan,,wmns-air-jordan-4-retro-tex-worn-blue-denim-ib6716-100,12,Data appears complete,False,,38,2025-06-16T07:24:45.367Z,2025-07-25T01:48:16.423Z,4,4,False,0.667,0.667,False,0,0.0,35,10,247.25,False,205.0,287.0,82.0,IB6716-100 JORDAN 4; Denim (W); Jordan 4; Air Jordan 4; IB6716-100 JORDAN 4 Denim (W); Denim,,2025-07-25T01:53:40.251972
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,7,Data appears complete,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,29,29,False,0.763,0.763,False,5,17.2,1696,12,196.55,False,103.0,650.0,547.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,7.5,Data appears complete,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,41,41,False,1.519,1.519,False,3,7.3,1696,12,173.34,False,119.0,243.0,124.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,8,Data appears complete,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,117,117,False,2.294,2.294,False,21,17.9,1696,12,195.95,False,122.0,374.0,252.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,8.5,Data appears complete,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,127,127,False,4.233,4.233,False,29,22.8,1696,12,184.28,False,128.0,394.0,266.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,9,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥8.696,8.696,True,40,20.0,1696,12,181.42,True,142.0,265.0,123.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,9.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥13.333,13.333,True,45,22.5,1696,12,171.35,True,131.0,250.0,119.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥16.667,16.667,True,48,24.0,1696,12,177.26,True,143.0,250.0,107.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,10.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥15.385,15.385,True,60,30.0,1696,12,175.8,True,129.0,250.0,121.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,11,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥15.385,15.385,True,49,24.5,1696,12,181.57,True,143.0,250.0,107.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,11.5,Data appears complete,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,150,150,False,2.679,2.679,False,29,19.3,1696,12,211.78,False,152.0,445.0,293.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,12,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥9.524,9.524,True,43,21.5,1696,12,192.39,True,143.0,292.0,149.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
DQ8423-801 AIR JORDAN 1 MID,Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,12.5,Data appears complete,False,,56,2025-05-29T20:01:23.521Z,2025-07-25T01:41:19.667Z,32,32,False,0.865,0.865,False,7,21.9,1696,12,218.65,False,139.0,670.0,531.0,Jordan 1; DQ8423-801 AIR JORDAN 1 MID; Air Jordan 1; Air Jordan 1 Mid; DQ8423-801 AIR JORDAN 1; MID,,2025-07-25T01:53:43.239558
A12476C Chuck Taylor All Star Hi,Converse,,wmns-chuck-taylor-all-star-lift-platform-leather-high-total-eclipse-a12476c,10,Data appears complete,False,,1,2025-05-28T21:52:56.701Z,2025-05-28T21:52:56.701Z,1,1,False,1.0,1.0,False,0,0.0,1,1,88.0,False,88.0,88.0,,A12476C Chuck Taylor All Star Hi; A12476C; Chuck Taylor All Star Hi,,2025-07-25T01:53:48.891443
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥2.02,2.02,True,57,28.5,2400,12,164.58,True,120.0,230.0,110.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,5.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥2.632,2.632,True,48,24.0,2400,12,157.07,True,120.0,240.0,120.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,6,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥2.532,2.532,True,47,23.5,2400,12,158.98,True,122.0,235.0,113.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,6.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥2.597,2.597,True,64,32.0,2400,12,166.08,True,123.0,245.0,122.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,7,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥3.077,3.077,True,54,27.0,2400,12,152.86,True,126.0,225.0,99.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,7.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥2.778,2.778,True,51,25.5,2400,12,164.08,True,111.0,260.0,149.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,8,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥3.774,3.774,True,44,22.0,2400,12,159.41,True,111.0,215.0,104.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,8.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥4.082,4.082,True,54,27.0,2400,12,152.73,True,117.0,214.0,97.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,9,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥5.405,5.405,True,50,25.0,2400,12,153.0,True,127.0,217.0,90.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,9.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥6.897,6.897,True,48,24.0,2400,12,155.19,True,133.0,196.0,63.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥4.651,4.651,True,45,22.5,2400,12,154.14,True,79.0,273.0,194.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
U9060EEP New Balance 9060 (Uni),New Balance,,9060-black-grey-u9060zge,10.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only,False,,99,2025-04-16T14:23:27.098Z,2025-07-25T01:33:55.922Z,≥200,200,True,≥4.545,4.545,True,39,19.5,2400,12,164.14,True,95.0,274.0,179.0,9060; New Balance 9060; U9060EEP New Balance 9060 (Uni); U9060EEP; New Balance 9060 (Uni),,2025-07-25T01:53:54.883213
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,3,3,False,0.25,0.25,False,0,0.0,1135,12,249.66,False,190.0,280.0,90.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,5.5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,4,4,False,0.5,0.5,False,1,25.0,1135,12,152.25,False,34.0,210.0,176.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,6,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,5,5,False,5.0,5.0,False,3,60.0,1135,12,202.0,False,190.0,210.0,20.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,6.5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,9,9,False,0.45,0.45,False,2,22.2,1135,12,214.88,False,190.0,258.0,68.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,7,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,29,29,False,0.763,0.763,False,5,17.2,1135,12,196.55,False,103.0,650.0,547.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,7.5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,41,41,False,1.519,1.519,False,3,7.3,1135,12,173.34,False,119.0,243.0,124.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,8,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,117,117,False,2.294,2.294,False,21,17.9,1135,12,195.95,False,122.0,374.0,252.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,8.5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,127,127,False,4.233,4.233,False,29,22.8,1135,12,184.28,False,128.0,394.0,266.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,9,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥8.696,8.696,True,40,20.0,1135,12,181.42,True,142.0,265.0,123.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,9.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥13.333,13.333,True,45,22.5,1135,12,171.35,True,131.0,250.0,119.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,10,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥16.667,16.667,True,48,24.0,1135,12,177.26,True,143.0,250.0,107.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
HJ9337-106 AIR JORDAN 1 MID SE (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,10.5,Sales capped at API limit; Velocity is minimum; Prices from recent sales only; Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,≥200,200,True,≥15.385,15.385,True,60,30.0,1135,12,175.8,True,129.0,250.0,121.0,Jordan 1; HJ9337-106 AIR JORDAN 1 MID SE; (WOMENS); Air Jordan 1 Mid; HJ9337-106 AIR JORDAN 1 MID SE (WOMENS); Air Jordan 1,,2025-07-25T01:54:00.755184
IB8859-101 AIR JORDAN 1 LOW (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,3,3,False,0.25,0.25,False,0,0.0,1135,12,249.66,False,190.0,280.0,90.0,Jordan 1; IB8859-101 AIR JORDAN 1 LOW; (WOMENS); Air Jordan 1 Low; IB8859-101 AIR JORDAN 1 LOW (WOMENS); Air Jordan 1,,2025-07-25T01:54:03.632040
IB8859-101 AIR JORDAN 1 LOW (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,5.5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,4,4,False,0.5,0.5,False,1,25.0,1135,12,152.25,False,34.0,210.0,176.0,Jordan 1; IB8859-101 AIR JORDAN 1 LOW; (WOMENS); Air Jordan 1 Low; IB8859-101 AIR JORDAN 1 LOW (WOMENS); Air Jordan 1,,2025-07-25T01:54:03.632040
IB8859-101 AIR JORDAN 1 LOW (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,6,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,5,5,False,5.0,5.0,False,3,60.0,1135,12,202.0,False,190.0,210.0,20.0,Jordan 1; IB8859-101 AIR JORDAN 1 LOW; (WOMENS); Air Jordan 1 Low; IB8859-101 AIR JORDAN 1 LOW (WOMENS); Air Jordan 1,,2025-07-25T01:54:03.632040
IB8859-101 AIR JORDAN 1 LOW (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,6.5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,9,9,False,0.45,0.45,False,2,22.2,1135,12,214.88,False,190.0,258.0,68.0,Jordan 1; IB8859-101 AIR JORDAN 1 LOW; (WOMENS); Air Jordan 1 Low; IB8859-101 AIR JORDAN 1 LOW (WOMENS); Air Jordan 1,,2025-07-25T01:54:03.632040
IB8859-101 AIR JORDAN 1 LOW (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,7,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,29,29,False,0.763,0.763,False,5,17.2,1135,12,196.55,False,103.0,650.0,547.0,Jordan 1; IB8859-101 AIR JORDAN 1 LOW; (WOMENS); Air Jordan 1 Low; IB8859-101 AIR JORDAN 1 LOW (WOMENS); Air Jordan 1,,2025-07-25T01:54:03.632040
IB8859-101 AIR JORDAN 1 LOW (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,7.5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,41,41,False,1.519,1.519,False,3,7.3,1135,12,173.34,False,119.0,243.0,124.0,Jordan 1; IB8859-101 AIR JORDAN 1 LOW; (WOMENS); Air Jordan 1 Low; IB8859-101 AIR JORDAN 1 LOW (WOMENS); Air Jordan 1,,2025-07-25T01:54:03.632040
IB8859-101 AIR JORDAN 1 LOW (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,8,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,117,117,False,2.294,2.294,False,21,17.9,1135,12,195.95,False,122.0,374.0,252.0,Jordan 1; IB8859-101 AIR JORDAN 1 LOW; (WOMENS); Air Jordan 1 Low; IB8859-101 AIR JORDAN 1 LOW (WOMENS); Air Jordan 1,,2025-07-25T01:54:03.632040
IB8859-101 AIR JORDAN 1 LOW (WOMENS),Air Jordan,,air-jordan-1-retro-high-og-shattered-backboard-2025-dz5485-008,8.5,Duplicate catalog data,True,DQ8423-801 AIR JORDAN 1 MID,54,2025-05-31T15:07:17.706Z,2025-07-25T01:41:19.667Z,127,127,False,4.233,4.233,False,29,22.8,1135,12,184.28,False,128.0,394.0,266.0,Jordan 1; IB8859-101 AIR JORDAN 1 LOW; (WOMENS); Air Jordan 1 Low; IB8859-101 AIR JORDAN 1 LOW (WOMENS); Air Jordan 1,,2025-07-25T01:54:03.632040
